PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
0290_02,Europa,1,B/7/S,TRAPPIST-1e,17,0,0,0,0,0,0,Algor Excialing,1
0290_03,Europa,,B/7/S,TRAPPIST-1e,43,0,0,0,0,0,0,Dhenar Excialing,1
0290_04,Europa,0,B/7/S,55 Cancri e,9,0,0,0,0,0,0,Atino Excialing,1
0291_01,Europa,0,D/10/S,TRAPPIST-1e,40,0,0,6500,88,1090,0,Castab Brakeril,1
0294_01,Europa,1,B/8/S,TRAPPIST-1e,50,0,0,0,0,,0,Phonons Roforhauge,1
0297_01,Earth,0,G/47/P,TRAPPIST-1e,24,0,90,2,1324,17,0,Ernice Gardonadox,1
0298_01,Europa,1,A/3/P,55 Cancri e,57,0,0,0,0,0,0,Ashird Sorbitter,1
0301_01,Earth,1,,TRAPPIST-1e,16,0,0,0,0,0,0,Margia Wriggins,0
0302_01,Earth,0,F/67/P,TRAPPIST-1e,23,0,0,0,15,0,1370,Lesley Shephendry,0
0303_01,,1,G/41/S,TRAPPIST-1e,23,0,0,0,0,0,0,Oraryn Kirklander,1
0304_01,Europa,0,E/18/S,TRAPPIST-1e,28,0,0,422,0,1851,5166,Betena Ausivetpul,0
0305_01,Europa,0,C/7/P,55 Cancri e,23,0,0,584,0,20,2469,Suhelik Geousker,0
0306_01,Earth,0,E/19/S,TRAPPIST-1e,23,0,368,175,259,1,101,Dony Estevesters,0
0307_01,Earth,0,F/59/S,TRAPPIST-1e,18,0,0,0,1359,0,0,Natald Hickett,1
0309_01,Earth,0,F/60/S,TRAPPIST-1e,18,0,1194,0,157,6,0,Billya Bowerson,0
0310_01,Europa,0,,TRAPPIST-1e,67,0,,230,0,4476,241,Naviton Coudered,0
0313_01,Earth,0,F/68/P,PSO J318.5-22,60,0,7,540,1,0,4,Briney Mckinsond,1
0313_02,Earth,1,G/50/P,55 Cancri e,,0,0,0,,0,0,Jona Mckinsond,1
0313_03,Earth,0,F/68/P,55 Cancri e,49,0,331,0,0,318,0,Jaimer Mckinsond,1
0313_04,Earth,0,G/50/P,55 Cancri e,0,0,0,0,0,0,0,Hary Mckinsond,1
0314_01,Earth,0,G/51/P,55 Cancri e,26,0,386,0,74,0,1330,Kell Kochroeders,0
0315_01,,1,G/42/S,PSO J318.5-22,35,0,0,0,0,0,0,Adriet Valezaley,1
0316_01,Europa,0,B/9/S,TRAPPIST-1e,24,0,0,2628,,170,0,Hallah Sorbitter,1
0316_02,Europa,1,B/9/S,TRAPPIST-1e,20,0,0,0,0,0,,Beneba Sorbitter,1
0320_01,Earth,0,G/44/S,TRAPPIST-1e,18,0,0,2,0,,0,Breney Bellarkerd,0
0320_02,Earth,0,G/44/S,TRAPPIST-1e,21,0,0,5,3,0,,Garley Bellarkerd,0
0321_01,,0,F/61/S,TRAPPIST-1e,59,1,1018,0,209,0,0,Quites Bache,0
0322_01,Earth,1,G/45/S,PSO J318.5-22,13,0,0,0,0,0,0,Annya Blange,0
0324_01,Earth,1,G/53/P,55 Cancri e,43,0,0,0,0,0,0,Carma Hooperez,0
0326_01,Earth,1,G/47/S,TRAPPIST-1e,29,0,0,0,0,0,0,Charly Edwartizman,0
0327_01,Earth,0,,TRAPPIST-1e,19,0,17,0,784,0,2,Jasony Ocherman,1
0330_01,Europa,0,C/14/S,TRAPPIST-1e,2,0,0,0,0,0,0,Bellah Siveduced,1
0330_02,Europa,0,C/14/S,TRAPPIST-1e,32,0,247,4651,0,46,202,,1
0330_03,Europa,0,C/14/S,TRAPPIST-1e,33,0,443,317,0,148,1260,Hekaton Siveduced,0
0331_01,Earth,0,F/72/P,TRAPPIST-1e,25,0,0,0,251,0,552,Lewise Burchard,0
0333_01,Mars,1,F/73/P,55 Cancri e,29,0,0,0,0,0,0,Phios Melie,1
0334_01,Mars,0,F/62/S,TRAPPIST-1e,29,0,5715,2,211,1476,0,Unfly Mushe,0
0336_01,Earth,0,F/74/P,TRAPPIST-1e,44,0,695,1,16,0,0,Maura Cookson,0
0337_01,Mars,1,F/63/S,55 Cancri e,2,0,0,0,0,0,0,Guanch Perle,1
0337_02,Mars,0,F/63/S,TRAPPIST-1e,19,0,417,349,634,3,1057,Weros Perle,1
0337_03,Mars,0,F/63/S,55 Cancri e,0,0,0,0,0,0,0,,1
0338_01,Earth,1,G/48/S,TRAPPIST-1e,18,0,0,0,,0,0,Ireen Guerson,1
0340_01,Europa,1,B/10/S,55 Cancri e,38,0,0,0,0,0,0,Pentard Poille,1
0341_01,Earth,1,G/57/P,PSO J318.5-22,5,0,0,0,0,0,0,Lorian Webstephrey,0
0343_01,Earth,0,F/76/P,PSO J318.5-22,31,0,121,0,0,274,907,Meremy Salez,0
0345_01,Mars,1,E/21/S,TRAPPIST-1e,30,0,0,0,0,0,0,Berios Racke,0
0346_01,Earth,1,G/59/P,55 Cancri e,15,0,0,0,0,0,0,Lynney Chanan,1
0347_01,Mars,0,F/64/S,TRAPPIST-1e,27,0,434,0,1434,0,0,Cousk Kraie,0
0348_01,Mars,0,D/12/P,TRAPPIST-1e,22,0,142,2876,202,3,0,Stray Mane,1
0348_02,Mars,,,TRAPPIST-1e,36,0,520,0,1865,0,0,Weet Mane,1
0350_01,Earth,1,G/60/P,PSO J318.5-22,14,0,0,0,0,0,0,Loresa Burchanez,1
0352_01,Mars,0,F/78/P,TRAPPIST-1e,23,0,2001,0,2975,0,0,Hits Strad,0
0355_01,Earth,1,,TRAPPIST-1e,18,0,0,0,0,0,0,Tricky Warrison,1
0356_01,Europa,1,B/15/P,55 Cancri e,36,0,0,0,0,0,0,Pharmus Gloyanthy,1
0357_01,Earth,0,F/65/S,TRAPPIST-1e,41,0,,1198,0,124,572,Eduard Mcleaney,0
0358_01,Earth,1,G/50/S,TRAPPIST-1e,50,0,0,0,0,0,0,Ronna Connon,1
0358_02,Earth,1,G/50/S,PSO J318.5-22,32,0,0,0,0,0,0,Dandy Connon,1
0359_01,Earth,0,F/66/S,PSO J318.5-22,26,0,148,0,453,0,88,Celine Popez,0
0360_01,Earth,0,F/67/S,TRAPPIST-1e,15,0,358,212,33,0,112,Elancy Staffersby,0
0361_01,Earth,0,F/68/S,55 Cancri e,33,0,0,36,0,280,417,Virgie Headardyer,1
0365_01,Earth,0,G/51/S,55 Cancri e,,0,0,0,0,685,21,Dandra Jacostaney,0
0368_01,Mars,0,F/82/P,TRAPPIST-1e,26,0,2832,107,4447,15,4,Resers Perte,0
0368_02,Mars,1,F/82/P,TRAPPIST-1e,61,0,0,0,0,0,0,Batech Perte,1
0369_01,Earth,0,G/53/S,TRAPPIST-1e,24,0,0,0,592,177,58,Veroy Pottonalden,1
0370_01,Earth,0,F/83/P,TRAPPIST-1e,30,0,0,95,0,441,1023,Tine Coffmaney,0
0371_01,Mars,1,F/84/P,TRAPPIST-1e,24,0,0,0,0,0,0,Chrey Dutte,1
0372_01,Earth,0,F/85/P,TRAPPIST-1e,24,0,0,5,0,2766,0,,0
0373_01,Earth,1,G/62/P,TRAPPIST-1e,41,0,0,0,0,0,0,Billex Mcneiderson,0
0375_01,Earth,0,E/22/P,TRAPPIST-1e,20,0,0,0,558,0,230,Luzel Vincenton,0
0376_01,Earth,0,G/54/S,TRAPPIST-1e,22,0,116,0,786,6,0,Francy Spentley,1
0377_01,Europa,0,C/15/S,55 Cancri e,63,0,0,1068,0,176,8188,Wezncha Excialing,0
0378_01,Europa,0,B/11/S,55 Cancri e,18,0,17,215,4,5132,697,Bram Pirejus,0
0378_02,Europa,1,B/11/S,55 Cancri e,21,0,0,0,0,0,0,Marfak Pirejus,1
0378_03,Europa,0,B/11/S,TRAPPIST-1e,79,0,5649,235,7,2579,2175,Naslon Pirejus,0
0378_04,Europa,1,B/11/S,TRAPPIST-1e,56,0,0,0,0,0,0,Muonons Pirejus,1
0378_05,Europa,1,B/11/S,TRAPPIST-1e,13,0,0,0,0,0,0,Polaton Pirejus,1
0378_06,Europa,0,B/11/S,TRAPPIST-1e,33,0,0,2491,6,1173,1059,Sollum Pirejus,0
0378_07,Europa,1,B/11/S,TRAPPIST-1e,32,0,0,0,0,0,0,Achib Pirejus,1
0379_01,Earth,0,G/63/P,TRAPPIST-1e,31,0,198,0,591,0,164,Brita Moodson,1
0380_01,Europa,1,,55 Cancri e,26,0,0,0,0,0,0,Zinopus Fuelddid,1
0381_01,Europa,1,B/16/P,55 Cancri e,18,0,0,0,0,0,0,Mesatan Mosteraked,1
0381_02,Europa,1,B/16/P,55 Cancri e,38,0,0,0,,0,0,Aston Mosteraked,1
0382_01,,0,G/64/P,,23,0,348,0,0,4,368,Blanie Floydendley,0
0383_01,Earth,0,G/55/S,TRAPPIST-1e,28,0,82,773,0,3693,140,Phia Wagnerray,0
0383_02,Earth,1,G/55/S,PSO J318.5-22,34,0,0,0,0,0,0,Evane Wagnerray,0
0384_01,Earth,0,G/56/S,55 Cancri e,0,0,0,0,0,0,0,Cliney Simpsonks,1
0384_02,Earth,0,G/56/S,TRAPPIST-1e,14,0,3,0,881,25,0,Ellard Simpsonks,1
0385_01,Earth,0,G/65/P,TRAPPIST-1e,23,0,13,747,0,0,128,Tanley Klinson,0
0387_01,Earth,1,G/66/P,TRAPPIST-1e,49,0,0,0,0,0,0,Verek Merce,0
0388_01,Earth,1,G/57/S,TRAPPIST-1e,14,0,0,0,0,0,0,Fanna Sullones,0
0389_01,Earth,0,E/23/P,TRAPPIST-1e,18,0,391,44,356,0,0,Elanda Savaraldez,0
0391_01,Europa,0,C/9/P,PSO J318.5-22,27,1,69,5728,0,0,987,Dabik Cowsearney,1
0392_01,Earth,0,E/24/P,TRAPPIST-1e,48,0,0,111,0,1508,0,Ward Carreralend,0
0395_01,Europa,0,B/17/P,55 Cancri e,31,1,0,11003,552,8157,5688,Meropus Hervel,0
0395_02,Europa,0,B/17/P,55 Cancri e,61,0,1,608,0,3835,1,Hadyon Hervel,0
0396_01,Earth,1,G/59/S,TRAPPIST-1e,18,0,0,0,0,0,0,Brinez Robins,1
0397_01,Mars,1,F/69/S,TRAPPIST-1e,45,0,0,0,0,0,0,Graw Mepie,1
0398_01,Mars,0,D/13/S,TRAPPIST-1e,22,0,28,420,36,6011,3,Wales Tité,0
0401_01,Mars,0,D/14/S,TRAPPIST-1e,30,1,1056,0,0,0,0,Luse Pimne,0
0401_02,Mars,0,D/14/S,TRAPPIST-1e,30,0,1770,0,0,13,0,Parney Pimne,0
0402_01,,1,D/15/S,55 Cancri e,32,1,0,0,0,0,0,Teron Sageng,1
0403_01,Mars,0,D/13/P,TRAPPIST-1e,43,1,353,896,0,0,2,Push Wate,1
0405_01,Earth,0,F/89/P,55 Cancri e,17,0,177,,0,310,7,Denis Flowensley,0
0407_01,Earth,0,G/69/P,TRAPPIST-1e,23,0,,21,0,0,1699,Dandy Mirez,0
0407_02,Earth,0,F/90/P,TRAPPIST-1e,20,0,0,465,0,5,223,Luzel Mirez,0
0407_03,Earth,1,G/69/P,TRAPPIST-1e,39,0,0,0,0,0,0,Dennya Mirez,0
0408_01,Mars,0,E/25/P,TRAPPIST-1e,35,0,1134,113,52,0,0,Cus Ble,0
0409_01,Mars,0,F/71/S,TRAPPIST-1e,31,0,0,0,1116,2,0,Mats Iccle,0
0410_01,Earth,0,F/72/S,55 Cancri e,21,0,0,150,0,567,0,Tyrona Roachoanand,0
0411_01,Earth,0,F/91/P,TRAPPIST-1e,16,0,691,0,101,140,0,Benny Rushorney,0
0412_01,Europa,0,C/11/P,TRAPPIST-1e,60,0,0,7255,5952,1537,0,Baton Quelfly,1
0413_01,Earth,0,F/92/P,TRAPPIST-1e,18,0,0,157,0,352,60,Elina Steinardson,0
0415_01,Earth,1,G/60/S,TRAPPIST-1e,42,0,0,0,0,0,0,Iney Pierry,0
0417_01,Europa,1,B/18/P,55 Cancri e,68,0,0,0,0,0,0,Lesatik Poicaptic,1
0417_02,Europa,0,B/18/P,55 Cancri e,22,0,0,1170,0,5467,1241,Mirark Unhearfus,0
0417_03,Europa,1,B/18/P,TRAPPIST-1e,59,0,0,0,0,0,0,Enifik Unhearfus,1
0423_01,Europa,0,B/19/P,TRAPPIST-1e,,0,8,3584,0,13,57,Syrmark Pumbody,1
0425_01,Mars,0,F/96/P,TRAPPIST-1e,37,0,1094,2,26,34,1,Blesh Fiha,0
0425_02,Mars,1,F/96/P,TRAPPIST-1e,3,0,0,0,0,0,0,Cowns Fiha,1
0425_03,Mars,1,F/96/P,TRAPPIST-1e,31,0,0,0,0,0,0,Ree Fiha,1
0427_01,Europa,0,E/26/P,TRAPPIST-1e,31,0,417,,7185,562,792,Algor Efulows,1
0428_01,Europa,0,C/16/S,TRAPPIST-1e,29,0,0,4118,0,715,3139,Chargin Chocaters,1
0429_01,Europa,0,A/5/S,55 Cancri e,20,0,2,10116,0,2,225,Aino Ineysive,1
0429_02,Europa,1,A/5/S,55 Cancri e,46,0,0,0,0,0,0,Taurak Ineysive,1
0430_01,Earth,0,F/75/S,TRAPPIST-1e,29,0,0,1026,0,16,0,Eliana Jorden,1
0431_01,Mars,1,F/97/P,TRAPPIST-1e,43,0,0,0,0,0,0,Fronch Melto,1
0432_01,Mars,0,F/76/S,TRAPPIST-1e,17,0,1483,10,0,0,0,Caper Knike,0
0433_01,Europa,,B/20/P,55 Cancri e,27,0,0,0,0,0,0,Hekark Mormonized,1
0433_02,Europa,0,B/20/P,TRAPPIST-1e,47,0,4,891,0,2962,3656,Naosura Mormonized,0
0434_01,Mars,1,F/77/S,TRAPPIST-1e,45,0,0,0,0,0,0,Row Pread,1
0435_01,Earth,1,G/62/S,TRAPPIST-1e,17,0,0,0,0,0,0,Allie Willynnedy,1
0436_01,Earth,0,G/63/S,55 Cancri e,10,0,0,0,0,0,0,Sallyl Hodes,1
0436_02,Earth,0,G/63/S,PSO J318.5-22,56,0,46,11,0,622,0,Lilace Hodes,0
0437_01,Earth,0,F/78/S,TRAPPIST-1e,39,0,382,0,22,467,0,Lynnee Oneiles,0
0437_02,Earth,0,F/78/S,PSO J318.5-22,40,0,7,0,840,26,0,Debora Oneiles,0
0438_01,Europa,1,B/13/S,TRAPPIST-1e,40,0,,0,0,0,0,Dyonon Diateous,1
0439_01,Europa,0,C/13/P,55 Cancri e,34,0,,5637,45,1936,56,Izarino Unciate,0
0441_01,Earth,0,F/79/S,55 Cancri e,32,0,0,0,0,722,0,Loree Hahnstonsen,0
0442_01,Earth,0,F/98/P,TRAPPIST-1e,35,0,7,1043,0,0,0,Elica Armstromez,0
0444_01,Mars,0,D/15/P,TRAPPIST-1e,32,1,2484,429,102,0,0,Camonk Curte,0
0444_02,,0,F/99/P,TRAPPIST-1e,26,1,1869,0,136,0,0,Colal Curte,0
0445_01,Earth,0,F/80/S,TRAPPIST-1e,25,0,1352,0,0,24,799,Loria Marshopper,0
0445_02,,0,E/25/S,TRAPPIST-1e,26,0,0,0,0,77,715,Rice Marshopper,0
0446_01,Europa,1,B/21/P,55 Cancri e,22,0,0,0,0,0,0,Hadira Singmage,1
0447_01,Earth,0,F/81/S,TRAPPIST-1e,22,0,9,0,795,0,0,Ferry Mcclayton,1
0448_01,Earth,0,E/27/P,TRAPPIST-1e,24,0,757,0,0,32,0,Elara Hoppernardy,0
0448_02,Earth,1,G/71/P,PSO J318.5-22,32,0,0,0,0,0,0,,1
0449_01,Earth,1,G/64/S,TRAPPIST-1e,11,0,0,0,0,0,0,Nathy Moongton,1
0452_01,Mars,1,E/26/S,TRAPPIST-1e,22,0,0,0,0,0,0,Swafox Ecart,1
0453_01,Europa,1,B/14/S,TRAPPIST-1e,19,0,0,0,0,0,0,Aldun Taptiritty,1
0453_02,Europa,1,,55 Cancri e,34,0,0,0,0,0,0,Minopus Taptiritty,1
0453_03,Europa,1,B/14/S,TRAPPIST-1e,74,0,0,0,0,0,0,Wezena Taptiritty,1
0454_01,Europa,,B/15/S,55 Cancri e,28,1,5,4288,0,745,5,Tabius Geoconne,1
0454_02,Europa,1,B/15/S,TRAPPIST-1e,42,0,0,0,0,0,0,Etair Fushausive,1
0454_03,Europa,1,B/15/S,TRAPPIST-1e,43,0,0,0,0,0,0,Hallux Geoconne,1
0456_01,Earth,0,F/83/S,TRAPPIST-1e,55,0,210,185,188,59,73,Lulah Hinetthews,0
0457_01,Earth,0,G/72/P,PSO J318.5-22,19,0,0,0,747,26,0,Leonyl Poperez,1
0457_02,Earth,1,G/72/P,TRAPPIST-1e,6,0,0,0,0,0,0,Sallyl Poperez,0
0457_03,Earth,0,G/72/P,TRAPPIST-1e,7,0,0,0,0,0,0,Joela Poperez,0
0458_01,Europa,1,D/16/S,55 Cancri e,28,0,0,0,0,0,0,Zanin Bedectical,1
0459_01,Earth,0,F/84/S,TRAPPIST-1e,15,0,2156,0,0,59,2,Hardy Nichoan,0
0460_01,Earth,1,G/65/S,PSO J318.5-22,24,0,0,0,0,0,0,Shawne Jenningley,1
0461_01,Earth,0,E/27/S,PSO J318.5-22,31,0,0,869,0,0,0,Shany Yorkland,1
0461_02,Earth,0,F/85/S,TRAPPIST-1e,22,0,0,70,182,612,20,Warry Yorkland,1
0461_03,Earth,0,G/66/S,55 Cancri e,1,0,0,0,0,0,0,Len Yorkland,1
0462_01,Earth,1,G/67/S,,50,0,0,0,0,0,0,Ronia Sosanturney,0
0463_01,Mars,0,F/100/P,TRAPPIST-1e,34,0,865,0,257,,35,Grats Staf,0
0463_02,Mars,0,F/100/P,TRAPPIST-1e,14,0,928,852,81,0,0,Flamal Staf,0
0465_01,Earth,0,E/28/P,TRAPPIST-1e,19,0,4,10,0,1178,428,Deandy Chaellerty,0
0465_02,Earth,0,E/28/P,TRAPPIST-1e,,0,0,654,22,146,4,Kyley Chaellerty,1
0466_01,Earth,0,F/101/P,TRAPPIST-1e,36,0,0,0,863,1,1,Aude Beachez,0
0468_01,Earth,1,,TRAPPIST-1e,34,0,0,0,0,0,0,Haryn Wynneyerson,0
0470_01,Mars,1,F/86/S,55 Cancri e,25,0,0,0,0,0,,Aptal Binie,1
0470_02,,1,F/86/S,TRAPPIST-1e,36,0,0,0,0,0,0,Jurs Binie,1
0471_01,Europa,0,B/22/P,TRAPPIST-1e,16,0,0,45,2,5183,170,Astab Fuelisent,0
0471_02,Europa,0,B/22/P,55 Cancri e,30,0,0,7972,0,0,4,Izarino Fuelisent,1
0472_01,Earth,0,F/87/S,PSO J318.5-22,37,0,0,10,544,9,299,Stene Solinez,0
0474_01,Earth,1,G/69/S,55 Cancri e,15,0,0,0,0,0,0,Nicey Chardst,1
0475_01,Earth,0,E/29/P,TRAPPIST-1e,36,0,0,0,38,9,943,Danie Gilesonston,0
0476_01,Mars,0,F/103/P,PSO J318.5-22,27,0,,6,145,144,0,Coves Chiff,0
0476_02,Mars,1,F/103/P,TRAPPIST-1e,27,0,0,0,0,0,0,Book Chiff,1
0476_03,Mars,1,F/103/P,TRAPPIST-1e,12,0,0,0,0,0,0,Beah Chiff,1
0477_01,Earth,0,E/30/P,TRAPPIST-1e,22,0,0,5,0,1619,0,Benny Moongton,0
0480_01,Earth,0,G/74/P,TRAPPIST-1e,27,0,,34,23,0,275,Chrisa Mcdanield,0
0481_01,Earth,1,G/70/S,TRAPPIST-1e,13,0,0,0,0,0,0,Gera Peckerson,1
0482_01,Earth,0,E/28/S,TRAPPIST-1e,27,0,0,118,0,5,665,Anny Mallerez,0
0482_02,Earth,0,F/88/S,TRAPPIST-1e,28,0,0,14,0,0,615,Isaacy Mallerez,0
0485_01,Europa,0,B/17/S,55 Cancri e,21,0,0,33,0,3348,55,Furudah Unloweedic,0
0487_01,Europa,,C/19/S,TRAPPIST-1e,39,0,172,1794,12,4303,246,Sadirak Obeaded,0
0488_01,Earth,1,G/76/P,PSO J318.5-22,28,0,0,0,,0,0,Chery Vantonson,0
0490_01,Earth,1,G/71/S,TRAPPIST-1e,14,0,0,0,0,0,0,Hanne Kirklander,1
0498_01,Europa,1,,55 Cancri e,27,0,0,,0,0,0,Batomam Preent,1
0498_02,Europa,1,B/18/S,55 Cancri e,46,0,0,0,0,,0,Kastrak Preent,1
0499_01,Mars,1,F/89/S,55 Cancri e,27,0,0,0,0,0,0,Eclass Meake,1
0499_02,Mars,0,E/29/S,TRAPPIST-1e,21,0,0,0,0,0,0,Yogark Meake,0
0500_01,Mars,0,D/19/P,55 Cancri e,21,0,513,0,1749,82,0,Ots Cakie,1
0501_01,Europa,0,E/32/P,TRAPPIST-1e,42,0,0,929,967,,481,Hadirk Spedlybood,0
0502_01,Mars,0,,TRAPPIST-1e,22,0,10,0,817,471,0,Pigars Swell,0
0503_01,Mars,0,F/90/S,TRAPPIST-1e,10,0,0,0,0,0,0,Gal Fone,1
0503_02,Mars,0,F/90/S,TRAPPIST-1e,43,0,1821,0,47,29,0,Torms Fone,0
0503_03,Mars,0,E/31/S,TRAPPIST-1e,42,0,1246,35,16,0,0,Pios Fone,0
0504_01,Europa,1,B/19/S,55 Cancri e,18,0,0,0,0,0,0,Thabius Unpasine,1
0504_02,Europa,1,B/19/S,55 Cancri e,54,0,0,0,0,0,0,Mirfar Unpasine,1
0504_03,Europa,1,B/19/S,,24,0,0,0,0,0,0,Sterops Unpasine,1
0504_04,Europa,0,B/19/S,TRAPPIST-1e,64,0,0,1737,11,401,752,Tauria Unpasine,0
0504_05,Europa,1,B/19/S,55 Cancri e,18,0,0,0,0,0,0,Azharga Unpasine,1
0504_06,,1,B/19/S,55 Cancri e,53,0,0,0,0,0,0,Alheneb Unpasine,1
0506_01,Mars,1,F/91/S,TRAPPIST-1e,23,0,0,0,0,0,0,Kad Backe,1
0507_01,Earth,0,G/74/S,TRAPPIST-1e,39,0,0,0,0,0,0,Kylen Mccarry,1
0510_01,Europa,0,C/16/P,TRAPPIST-1e,59,0,0,16521,0,323,0,Astrark Sinecthex,1
0512_01,Europa,0,D/18/S,55 Cancri e,32,0,0,5755,0,59,122,Sadirak Nateansive,1
0512_02,Europa,1,D/18/S,TRAPPIST-1e,55,0,0,0,0,0,0,Ankalik Nateansive,1
0513_01,Earth,1,G/78/P,PSO J318.5-22,21,0,0,0,0,0,0,Rayley Blandez,1
0515_01,Europa,1,B/20/S,TRAPPIST-1e,50,0,0,0,0,0,0,Alramix Swinvul,1
0516_01,Europa,0,A/6/S,55 Cancri e,55,0,113,2492,41,0,2376,Vindem Eneurordry,0
0517_01,Earth,0,F/109/P,TRAPPIST-1e,,0,1445,0,1,2,73,Jandy Kimons,0
0518_01,,1,F/92/S,TRAPPIST-1e,35,0,0,0,0,0,0,Soyos Parta,1
0519_01,Earth,1,G/77/S,TRAPPIST-1e,,0,0,0,0,0,0,Ryany Farleyatton,1
0520_01,Earth,0,G/78/S,TRAPPIST-1e,55,0,62,,0,0,,Bel Mcguirez,0
0521_01,Earth,0,E/32/S,TRAPPIST-1e,23,0,39,263,0,0,,Hery Hornettoney,1
0522_01,Earth,0,E/33/P,TRAPPIST-1e,42,0,0,0,750,0,156,Glenry Parklaney,0
0523_01,Earth,0,E/33/S,TRAPPIST-1e,35,0,553,213,1733,0,6,Helley Joyneidez,1
0525_01,Earth,1,,TRAPPIST-1e,47,0,0,0,0,0,0,Wenise Mirezavis,1
0527_01,Mars,0,F/93/S,55 Cancri e,,0,1172,11,3,0,4,Supce Stité,0
0527_02,Mars,1,F/93/S,TRAPPIST-1e,34,0,0,0,0,0,0,Llat Stité,1
0528_01,Europa,0,C/17/P,TRAPPIST-1e,46,0,0,1119,0,3427,6595,Alasmon Stiven,0
0529_01,Earth,1,G/81/P,PSO J318.5-22,26,0,0,0,0,0,0,Ericia Sellahaney,0
0531_01,Earth,1,G/82/P,55 Cancri e,1,0,0,0,0,0,0,Estine Alentonway,0
0531_02,Earth,1,G/82/P,55 Cancri e,,0,0,0,0,0,0,Darley Alentonway,1
0533_01,Mars,0,D/21/P,TRAPPIST-1e,33,0,20,0,384,557,0,Tops Stike,0
0534_01,Europa,0,B/23/P,TRAPPIST-1e,34,0,98,715,29,5732,1902,Asellux Parbage,0
0534_02,Europa,0,B/23/P,TRAPPIST-1e,49,0,3573,1308,316,641,25,Weia Parbage,0
0537_01,Earth,0,G/83/P,TRAPPIST-1e,22,0,0,5,0,320,352,Kylen Staffersby,0
0538_01,Earth,0,F/110/P,TRAPPIST-1e,28,0,0,1073,0,0,5,Walla Swanardy,1
0539_01,Europa,1,C/18/P,TRAPPIST-1e,,0,0,0,,0,0,Tard Nalanet,1
0539_02,Europa,1,C/18/P,55 Cancri e,36,0,0,0,0,0,0,Achyon Nalanet,1
0539_03,,1,C/18/P,55 Cancri e,30,0,0,0,0,0,0,Alderak Nalanet,1
0539_04,Europa,1,C/18/P,TRAPPIST-1e,49,0,0,0,0,0,0,Betenif Nalanet,1
0539_05,Europa,0,C/18/P,TRAPPIST-1e,38,0,0,1793,479,9,4987,Mardyon Nalanet,0
0540_01,Mars,1,F/95/S,TRAPPIST-1e,31,0,0,0,0,0,0,Jell Conie,1
0540_02,,0,F/95/S,TRAPPIST-1e,17,0,1471,0,0,45,16,Rantax Conie,0
0542_01,Earth,0,G/84/P,TRAPPIST-1e,26,0,9,0,0,0,878,Landa Ments,0
0545_01,Earth,0,F/111/P,TRAPPIST-1e,23,0,59,0,0,681,0,Kaye Sextones,0
0546_01,Earth,0,F/96/S,55 Cancri e,24,0,930,691,838,0,0,Shawne Stenson,0
0547_01,Earth,0,F/97/S,TRAPPIST-1e,23,0,0,15,831,16,3,Trick Weavesend,0
0548_01,Earth,0,E/36/S,TRAPPIST-1e,24,0,0,86,704,0,1,Kariel Webstes,1
0549_01,Mars,0,D/19/S,PSO J318.5-22,32,0,666,0,0,252,1,Warets Watte,1
0549_02,Mars,1,F/98/S,TRAPPIST-1e,43,0,0,0,0,0,0,Guans Watte,1
0550_01,Earth,0,F/99/S,TRAPPIST-1e,23,0,13,12,0,762,0,Maen Cleminglas,1
0551_01,Earth,0,G/80/S,TRAPPIST-1e,42,0,126,0,266,445,12,Stene Bradlerson,0
0552_01,Europa,1,C/21/S,55 Cancri e,29,0,0,0,0,0,0,Minkab Brathful,1
0553_01,Europa,1,C/19/P,TRAPPIST-1e,40,0,0,0,0,0,0,Tope Valindle,1
0553_02,Europa,0,C/19/P,TRAPPIST-1e,37,0,0,6506,0,764,0,Gluinol Valindle,1
0555_01,Europa,1,C/20/P,55 Cancri e,61,0,0,0,0,0,0,Alraixa Graciansus,1
0555_02,Europa,0,C/20/P,TRAPPIST-1e,33,0,0,165,1,2525,0,Alhain Graciansus,0
0556_01,Earth,0,F/100/S,TRAPPIST-1e,19,0,0,1428,0,1,19,Jilla Rames,1
0559_01,Earth,0,F/102/S,PSO J318.5-22,21,0,0,12,580,0,79,Margia Harmond,0
0560_01,Earth,0,G/81/S,TRAPPIST-1e,4,0,0,0,0,0,0,Anniey Hortez,0
0560_02,Earth,0,G/81/S,PSO J318.5-22,12,0,0,0,0,0,0,Tonyn Hortez,1
0560_03,,0,F/103/S,TRAPPIST-1e,44,0,1440,293,74,32,0,Annah Josey,1
0561_01,Earth,0,G/82/S,TRAPPIST-1e,22,0,0,0,332,442,0,Jessa Flemaney,0
0563_01,Mars,0,F/114/P,55 Cancri e,33,0,840,642,402,21,0,Hamsp Petie,0
0564_01,Europa,1,B/24/P,55 Cancri e,32,0,0,0,0,0,0,Bath Dinsprody,1
0564_02,Europa,1,B/24/P,TRAPPIST-1e,28,0,0,0,0,0,0,Taura Dinsprody,1
0564_03,Europa,0,B/24/P,,28,0,0,410,2,1354,3695,Aldibi Dinsprody,0
0565_01,Mars,0,F/115/P,TRAPPIST-1e,31,0,697,0,612,0,0,Cines Ble,0
0566_01,Mars,1,E/37/S,TRAPPIST-1e,13,0,0,0,0,0,0,Muls Mish,1
